# mqtrace capture, round 2 (2026-09-17), trimmed to mono 25280-25390 (~90s before the
# landing bracket through 10s after). Full run: mqtrace --pid <ble=203|ctrl=217> --timeout 300
# --uart-path /dev/ttyS3, started at device uptime 25192.22s / unix 1789629589.
# Reference pair (unix, uptime) = (1789629589, 25192.22); mono->epoch: epoch = 1789629589 + (mono-25192.22).
# Cloud POST /cloud {enabled:true} at unix 1789629602. BOWL_FILL_1 landing bracket (from fill2.dat):
# unix [1789629773,1789629775), 0xffffffff -> 44. -> mono landing bracket: [25376.22, 25378.22).
# ctrl's LAST bus send of any kind before the landing was msg_id=0x6013 at mono 25259.531511 --
# ctrl is then completely silent on the bus for the ~117s leading up to and through the landing.
# Same two non-heartbeat messages as round 1 (0x6017 at mono 25258.497931, 0x6013 at 25259.531511)
# recur here too, ~10-238s before their respective landings -- an inconsistent gap across the two
# runs that rules out a causal link (see docs/34-bowl-fill-surplus.md Part 6).
25321.632254 SIGNAL tid=231 sig=17
25324.648282 SIGNAL tid=231 sig=17
25324.677471 SIGNAL tid=231 sig=17
25324.688982 SIGNAL tid=231 sig=17
25324.734163 SIGNAL tid=229 sig=17
25324.753523 SIGNAL tid=231 sig=17
25327.780273 SIGNAL tid=231 sig=17
25327.812827 SIGNAL tid=229 sig=17
25327.831673 SIGNAL tid=231 sig=17
25327.868329 SIGNAL tid=231 sig=17
25327.891697 SIGNAL tid=231 sig=17
25330.917665 SIGNAL tid=231 sig=17
25330.944933 SIGNAL tid=231 sig=17
25330.963960 SIGNAL tid=231 sig=17
25330.997800 SIGNAL tid=231 sig=17
25331.034656 SIGNAL tid=231 sig=17
25334.066923 SIGNAL tid=231 sig=17
25334.076973 SIGNAL tid=231 sig=17
25334.089037 SIGNAL tid=231 sig=17
25334.124203 SIGNAL tid=231 sig=17
25334.158900 SIGNAL tid=231 sig=17
25337.187910 SIGNAL tid=231 sig=17
25337.212435 SIGNAL tid=231 sig=17
25337.232324 SIGNAL tid=231 sig=17
25337.304511 SIGNAL tid=231 sig=17
25337.342651 SIGNAL tid=231 sig=17
25340.370417 SIGNAL tid=229 sig=17
25340.394885 SIGNAL tid=231 sig=17
25340.410828 SIGNAL tid=231 sig=17
25340.434906 SIGNAL tid=231 sig=17
25340.468739 SIGNAL tid=231 sig=17
25343.492743 SIGNAL tid=231 sig=17
25343.517891 SIGNAL tid=231 sig=17
25343.541452 SIGNAL tid=231 sig=17
25343.566580 SIGNAL tid=231 sig=17
25343.594372 SIGNAL tid=231 sig=17
25346.629704 SIGNAL tid=231 sig=17
25346.649459 SIGNAL tid=231 sig=17
25346.664019 SIGNAL tid=231 sig=17
25346.692801 SIGNAL tid=231 sig=17
25346.711233 SIGNAL tid=231 sig=17
25349.744044 SIGNAL tid=231 sig=17
25349.758674 SIGNAL tid=231 sig=17
25349.773868 SIGNAL tid=231 sig=17
25349.802410 SIGNAL tid=231 sig=17
25349.825541 SIGNAL tid=231 sig=17
25352.850547 SIGNAL tid=231 sig=17
25352.869101 SIGNAL tid=229 sig=17
25352.881236 SIGNAL tid=231 sig=17
25352.939213 SIGNAL tid=231 sig=17
25352.962899 SIGNAL tid=231 sig=17
25355.992151 SIGNAL tid=231 sig=17
25356.021118 SIGNAL tid=229 sig=17
25356.032661 SIGNAL tid=231 sig=17
25356.067073 SIGNAL tid=231 sig=17
25356.099651 SIGNAL tid=231 sig=17
25359.117620 SIGNAL tid=231 sig=17
25359.148556 SIGNAL tid=231 sig=17
25359.167421 SIGNAL tid=231 sig=17
25359.204584 SIGNAL tid=231 sig=17
25359.224277 SIGNAL tid=231 sig=17
25362.259777 SIGNAL tid=231 sig=17
25362.302266 SIGNAL tid=231 sig=17
25362.324871 SIGNAL tid=231 sig=17
25362.344944 SIGNAL tid=231 sig=17
25362.385256 SIGNAL tid=231 sig=17
25365.417779 SIGNAL tid=231 sig=17
25365.428192 SIGNAL tid=231 sig=17
25365.446663 SIGNAL tid=229 sig=17
25365.478476 SIGNAL tid=231 sig=17
25365.503484 SIGNAL tid=231 sig=17
25368.528131 SIGNAL tid=231 sig=17
25368.555181 SIGNAL tid=231 sig=17
25368.566292 SIGNAL tid=231 sig=17
25368.584551 SIGNAL tid=231 sig=17
25368.611633 SIGNAL tid=231 sig=17
25371.634684 SIGNAL tid=231 sig=17
25371.660287 SIGNAL tid=231 sig=17
25371.707690 SIGNAL tid=231 sig=17
25371.748642 SIGNAL tid=231 sig=17
25371.790330 SIGNAL tid=231 sig=17
25374.823208 SIGNAL tid=231 sig=17
25374.852681 SIGNAL tid=231 sig=17
25374.868895 SIGNAL tid=231 sig=17
25374.897272 SIGNAL tid=231 sig=17
25374.926497 SIGNAL tid=231 sig=17
25377.945329 SIGNAL tid=231 sig=17
25377.974114 SIGNAL tid=231 sig=17
25377.987113 SIGNAL tid=231 sig=17
25378.019657 SIGNAL tid=231 sig=17
25378.061378 SIGNAL tid=229 sig=17
25381.094105 SIGNAL tid=231 sig=17
25381.130405 SIGNAL tid=231 sig=17
25381.143657 SIGNAL tid=231 sig=17
25381.187966 SIGNAL tid=231 sig=17
25381.221013 SIGNAL tid=231 sig=17
25384.256275 SIGNAL tid=231 sig=17
25384.277219 SIGNAL tid=231 sig=17
25384.303688 SIGNAL tid=231 sig=17
25384.330982 SIGNAL tid=231 sig=17
25384.348961 SIGNAL tid=231 sig=17
25387.372394 SIGNAL tid=231 sig=17
25387.401015 SIGNAL tid=231 sig=17
25387.413378 SIGNAL tid=231 sig=17
25387.452726 SIGNAL tid=231 sig=17
25387.478747 SIGNAL tid=231 sig=17
