# mqtrace capture, round 1 (2026-09-17), trimmed to mono 24080-24190 (~30s before the
# landing bracket through 10s after). Full run: mqtrace --pid <ble=203|ctrl=217> --timeout 300
# --uart-path /dev/ttyS3, started at device uptime 24028.82s / unix 1789628425.
# Reference pair (unix, uptime) = (1789628425, 24028.82); mono->epoch: epoch = 1789628425 + (mono-24028.82).
# Cloud POST /cloud {enabled:true} at unix 1789628441. BOWL_FILL_1 (config_shm+9916) landing
# bracket (from fill.dat, full-precision): unix [1789628573,1789628575), 0xffffffff -> 44 (0x2c000000 LE).
# -> mono landing bracket: [24176.82, 24178.82).
# The only two non-heartbeat ctrl->ble bus sends in this whole 300s run are visible below:
# msg_id=0x6017 (dispatch_handler_ble_dev_list_ctrl) at mono 24166.306508, and
# msg_id=0x6013 (dispatch_handler_ble_get_feed_log_right_now) at mono 24167.245204/245959.
# Neither is followed by a UART CMD 0x19 frame; see docs/34-bowl-fill-surplus.md Part 6.
24164.900453 THREAD new_tid=17425
24165.286888 EXIT tid=17425
24165.377805 THREAD parent_tid=232 new_tid=17430
24165.378136 THREAD new_tid=17430
24165.772191 EXIT tid=17430
24165.845723 THREAD parent_tid=232 new_tid=17437
24165.845780 THREAD new_tid=17437
24166.248016 SIGNAL tid=231 sig=17
24166.258242 EXIT tid=17437
24166.286507 SIGNAL tid=231 sig=17
24166.306327 MQSEND tid=232 mqd=9 q=/msg_dispatch_8 len=40 msg_id=0x6017 src=2 payload=000000000000000000000000000000000000000000000000000000000000000000000000
24166.321838 SIGNAL tid=232 sig=17
24166.325781 THREAD parent_tid=232 new_tid=17450
24166.326462 THREAD new_tid=17450
24166.338654 SIGNAL tid=231 sig=17
24166.383875 SIGNAL tid=231 sig=17
24166.728552 EXIT tid=17450
24166.783618 THREAD parent_tid=232 new_tid=17459
24166.784037 THREAD new_tid=17459
24167.223477 EXIT tid=17459
24167.245959 MQSEND tid=232 mqd=9 q=/msg_dispatch_8 len=4 msg_id=0x6013 src=2 payload=
24169.408695 SIGNAL tid=231 sig=17
24169.419571 SIGNAL tid=217 sig=17
24169.432476 SIGNAL tid=231 sig=17
24169.460930 SIGNAL tid=231 sig=17
24169.493969 SIGNAL tid=231 sig=17
24172.532931 SIGNAL tid=231 sig=17
24172.567725 SIGNAL tid=231 sig=17
24172.579840 SIGNAL tid=231 sig=17
24172.616183 SIGNAL tid=231 sig=17
24172.648628 SIGNAL tid=231 sig=17
24175.668513 SIGNAL tid=231 sig=17
24175.691751 SIGNAL tid=231 sig=17
24175.710734 SIGNAL tid=231 sig=17
24175.733652 SIGNAL tid=231 sig=17
24175.765655 SIGNAL tid=231 sig=17
24178.789636 SIGNAL tid=231 sig=17
24178.813977 SIGNAL tid=231 sig=17
24178.836748 SIGNAL tid=231 sig=17
24178.856906 SIGNAL tid=231 sig=17
24178.887338 SIGNAL tid=231 sig=17
24181.917092 SIGNAL tid=231 sig=17
24181.933306 SIGNAL tid=231 sig=17
24181.962342 SIGNAL tid=231 sig=17
24181.981558 SIGNAL tid=231 sig=17
24182.013929 SIGNAL tid=231 sig=17
24185.040834 SIGNAL tid=231 sig=17
24185.051091 SIGNAL tid=231 sig=17
24185.087580 SIGNAL tid=231 sig=17
24185.117458 SIGNAL tid=231 sig=17
24185.133655 SIGNAL tid=231 sig=17
24188.165583 SIGNAL tid=231 sig=17
24188.184829 SIGNAL tid=231 sig=17
24188.201341 SIGNAL tid=231 sig=17
24188.234456 SIGNAL tid=231 sig=17
24188.255619 SIGNAL tid=231 sig=17
